date,region,product,units_sold,unit_price,revenue
2023-09-23,West,Gamma,16,50,761.21
2023-09-24,North,Alpha,1,20,19.52
2023-09-24,North,Beta,29,35,1111.95
2023-09-24,North,Gamma,11,50,570.23
2023-09-24,South,Alpha,30,20,606.62
2023-09-24,South,Beta,30,35,1114.19
2023-09-24,South,Gamma,11,50,546.55
2023-09-24,East,Alpha,22,20,452.49
2023-09-24,East,Beta,12,35,401.82
2023-09-24,East,Gamma,8,50,434.87
2023-09-24,West,Alpha,4,20,77.23
2023-09-24,West,Beta,19,35,702.31
2023-09-24,West,Gamma,14,50,752.84
2023-09-25,North,Alpha,33,20,673.55
2023-09-25,North,Beta,11,35,387.5
2023-09-25,North,Gamma,17,50,833.15
2023-09-25,South,Alpha,16,20,319.67
2023-09-25,South,Beta,20,35,736.28
2023-09-25,South,Gamma,19,50,912.47
2023-09-25,East,Alpha,25,20,525.05
2023-09-25,East,Beta,16,35,562.3
2023-09-25,East,Gamma,7,50,382.38
2023-09-25,West,Alpha,15,20,308.09
2023-09-25,West,Beta,18,35,636.38
2023-09-25,West,Gamma,12,50,597.46
2023-09-26,North,Alpha,28,20,579.48
2023-09-26,North,Beta,25,35,934.11
2023-09-26,North,Gamma,44,50,2144.39
2023-09-26,South,Alpha,15,20,294.41
2023-09-26,South,Beta,26,35,899.83
2023-09-26,South,Gamma,15,50,788.26
2023-09-26,East,Alpha,12,20,247.39
2023-09-26,East,Beta,12,35,425.18
2023-09-26,East,Gamma,26,50,1268.68
2023-09-26,West,Alpha,23,20,502.66
2023-09-26,West,Beta,6,35,217.8
2023-09-26,West,Gamma,25,50,1265.91
2023-09-27,North,Alpha,21,20,444.1
2023-09-27,North,Beta,26,35,919.34
2023-09-27,North,Gamma,23,50,1218.46
2023-09-27,South,Alpha,19,20,384.12
2023-09-27,South,Beta,18,35,634.3
2023-09-27,South,Gamma,3,50,146.46
2023-09-27,East,Alpha,17,20,344.71
2023-09-27,East,Beta,33,35,1219.83
2023-09-27,East,Gamma,8,50,384.8
2023-09-27,West,Alpha,26,20,528.55
2023-09-27,West,Beta,18,35,602.76
2023-09-27,West,Gamma,22,50,1118.03
2023-09-28,North,Alpha,20,20,405.35
2023-09-28,North,Beta,15,35,509.56
2023-09-28,North,Gamma,16,50,801.96
2023-09-28,South,Alpha,19,20,387.99
2023-09-28,South,Beta,24,35,816.4
2023-09-28,South,Gamma,16,50,815.13
2023-09-28,East,Alpha,20,20,395.23
2023-09-28,East,Beta,30,35,1153.64
2023-09-28,East,Gamma,23,50,1144.78
2023-09-28,West,Alpha,19,20,370.23
2023-09-28,West,Beta,8,35,281.68
2023-09-28,West,Gamma,29,50,1502.34
2023-09-29,North,Alpha,14,20,301.44
2023-09-29,North,Beta,13,35,476.05
2023-09-29,North,Gamma,22,50,1134.8
2023-09-29,South,Alpha,28,20,593.14
2023-09-29,South,Beta,32,35,1162.5
2023-09-29,South,Gamma,18,50,929.75
2023-09-29,East,Alpha,17,20,360.98
2023-09-29,East,Beta,1,35,36.73
2023-09-29,East,Gamma,31,50,1526.58
2023-09-29,West,Alpha,2,20,38.25
2023-09-29,West,Beta,22,35,799.42
2023-09-29,West,Gamma,11,50,602.05
2023-09-30,North,Alpha,12,20,244.78
2023-09-30,North,Beta,12,35,445.8
2023-09-30,North,Gamma,14,50,703.78
2023-09-30,South,Alpha,4,20,76.21
2023-09-30,South,Beta,14,35,538.03
2023-09-30,South,Gamma,12,50,627.6
2023-09-30,East,Alpha,23,20,445.38
2023-09-30,East,Beta,41,35,1396.0
2023-09-30,East,Gamma,9,50,427.66
2023-09-30,West,Alpha,13,20,276.28
2023-09-30,West,Beta,26,35,985.32
2023-09-30,West,Gamma,21,50,1077.3
2023-10-01,North,Alpha,12,20,230.99
2023-10-01,North,Beta,10,35,380.79
2023-10-01,North,Gamma,17,50,926.28
2023-10-01,South,Alpha,15,20,308.37
2023-10-01,South,Beta,22,35,789.66
2023-10-01,South,Gamma,11,50,566.61
2023-10-01,East,Alpha,21,20,428.12
2023-10-01,East,Beta,26,35,988.4
2023-10-01,East,Gamma,20,50,1053.93
2023-10-01,West,Alpha,18,20,392.92
2023-10-01,West,Beta,25,35,853.9
2023-10-01,West,Gamma,13,50,667.64
2023-10-02,North,Alpha,18,20,365.84
2023-10-02,North,Beta,19,35,650.24
2023-10-02,North,Gamma,35,50,1730.02
2023-10-02,South,Alpha,30,20,588.45
2023-10-02,South,Beta,34,35,1156.44
2023-10-02,South,Gamma,10,50,543.19
2023-10-02,East,Alpha,29,20,571.36
2023-10-02,East,Beta,23,35,793.28
2023-10-02,East,Gamma,26,50,1249.29
2023-10-02,West,Alpha,18,20,381.77
2023-10-02,West,Beta,22,35,804.3
2023-10-02,West,Gamma,27,50,1309.29
2023-10-03,North,Alpha,14,20,299.46
2023-10-03,North,Beta,26,35,981.29
2023-10-03,North,Gamma,7,50,368.75
2023-10-03,South,Alpha,29,20,602.2
2023-10-03,South,Beta,3,35,112.85
2023-10-03,South,Gamma,19,50,970.02
2023-10-03,East,Alpha,28,20,577.71
2023-10-03,East,Beta,13,35,440.4
2023-10-03,East,Gamma,9,50,488.31
2023-10-03,West,Alpha,21,20,428.09
2023-10-03,West,Beta,24,35,801.75
2023-10-03,West,Gamma,15,50,740.32
2023-10-04,North,Alpha,17,20,345.48
2023-10-04,North,Beta,16,35,554.76
2023-10-04,North,Gamma,29,50,1450.59
2023-10-04,South,Alpha,8,20,163.56
2023-10-04,South,Beta,25,35,884.58
2023-10-04,South,Gamma,14,50,714.41
2023-10-04,East,Alpha,20,20,398.05
2023-10-04,East,Beta,13,35,492.51
2023-10-04,East,Gamma,24,50,1154.82
2023-10-04,West,Alpha,22,20,451.6
2023-10-04,West,Beta,13,35,493.79
2023-10-04,West,Gamma,11,50,531.65
2023-10-05,North,Alpha,12,20,259.88
2023-10-05,North,Beta,24,35,853.64
2023-10-05,North,Gamma,14,50,714.17
2023-10-05,South,Alpha,0,20,0.0
2023-10-05,South,Beta,14,35,518.6
2023-10-05,South,Gamma,19,50,966.74
2023-10-05,East,Alpha,16,20,311.93
2023-10-05,East,Beta,26,35,965.21
2023-10-05,East,Gamma,26,50,1299.69
2023-10-05,West,Alpha,13,20,272.16
2023-10-05,West,Beta,4,35,137.58
2023-10-05,West,Gamma,35,50,1843.36
2023-10-06,North,Alpha,25,20,487.46
2023-10-06,North,Beta,18,35,688.04
2023-10-06,North,Gamma,23,50,1151.85
2023-10-06,South,Alpha,0,20,0.0
2023-10-06,South,Beta,23,35,855.16
2023-10-06,South,Gamma,18,50,989.95
2023-10-06,East,Alpha,20,20,394.4
2023-10-06,East,Beta,30,35,1025.62
2023-10-06,East,Gamma,12,50,656.08
2023-10-06,West,Alpha,34,20,669.76
2023-10-06,West,Beta,26,35,947.28
2023-10-06,West,Gamma,14,50,667.55
2023-10-07,North,Alpha,23,20,480.16
2023-10-07,North,Beta,13,35,479.45
2023-10-07,North,Gamma,43,50,2325.67
2023-10-07,South,Alpha,25,20,492.87
2023-10-07,South,Beta,15,35,568.57
2023-10-07,South,Gamma,16,50,803.43
2023-10-07,East,Alpha,11,20,240.7
2023-10-07,East,Beta,18,35,689.86
2023-10-07,East,Gamma,18,50,884.46
2023-10-07,West,Alpha,16,20,346.09
2023-10-07,West,Beta,31,35,1174.34
2023-10-07,West,Gamma,37,50,1918.54
2023-10-08,North,Alpha,13,20,263.14
2023-10-08,North,Beta,18,35,656.7
2023-10-08,North,Gamma,28,50,1393.93
2023-10-08,South,Alpha,22,20,441.34
2023-10-08,South,Beta,21,35,710.44
2023-10-08,South,Gamma,14,50,703.54
2023-10-08,East,Alpha,21,20,405.48
2023-10-08,East,Beta,33,35,1151.77
2023-10-08,East,Gamma,16,50,819.4
2023-10-08,West,Alpha,11,20,228.59
2023-10-08,West,Beta,22,35,770.25
2023-10-08,West,Gamma,25,50,1373.07
2023-10-09,North,Alpha,21,20,404.35
2023-10-09,North,Beta,19,35,640.39
2023-10-09,North,Gamma,20,50,984.17
2023-10-09,South,Alpha,20,20,392.26
2023-10-09,South,Beta,20,35,680.57
2023-10-09,South,Gamma,15,50,766.25
2023-10-09,East,Alpha,15,20,293.51
2023-10-09,East,Beta,25,35,879.17
2023-10-09,East,Gamma,0,50,0.0
2023-10-09,West,Alpha,9,20,178.17
2023-10-09,West,Beta,21,35,701.72
2023-10-09,West,Gamma,35,50,1773.69
2023-10-10,North,Alpha,15,20,307.1
2023-10-10,North,Beta,15,35,569.43
2023-10-10,North,Gamma,29,50,1423.22
2023-10-10,South,Alpha,20,20,390.11
2023-10-10,South,Beta,32,35,1186.39
2023-10-10,South,Gamma,17,50,898.79
2023-10-10,East,Alpha,17,20,335.75
2023-10-10,East,Beta,25,35,917.0
2023-10-10,East,Gamma,16,50,846.28
2023-10-10,West,Alpha,26,20,565.81
2023-10-10,West,Beta,18,35,598.95
2023-10-10,West,Gamma,10,50,543.9
2023-10-11,North,Alpha,15,20,302.53
2023-10-11,North,Beta,23,35,772.17
2023-10-11,North,Gamma,41,50,2229.79
2023-10-11,South,Alpha,7,20,143.96
2023-10-11,South,Beta,25,35,845.75
2023-10-11,South,Gamma,15,50,788.06
2023-10-11,East,Alpha,24,20,496.37
2023-10-11,East,Beta,21,35,758.43
2023-10-11,East,Gamma,27,50,1376.03
2023-10-11,West,Alpha,21,20,450.01
2023-10-11,West,Beta,15,35,512.06
2023-10-11,West,Gamma,19,50,917.55
2023-10-12,North,Alpha,18,20,342.56
2023-10-12,North,Beta,28,35,937.47
2023-10-12,North,Gamma,24,50,1302.94
2023-10-12,South,Alpha,23,20,466.66
2023-10-12,South,Beta,8,35,292.54
2023-10-12,South,Gamma,27,50,1320.27
2023-10-12,East,Alpha,26,20,497.18
2023-10-12,East,Beta,24,35,799.94
2023-10-12,East,Gamma,1,50,49.67
2023-10-12,West,Alpha,27,20,563.3
2023-10-12,West,Beta,17,35,624.34
2023-10-12,West,Gamma,30,50,1634.79
2023-10-13,North,Alpha,26,20,538.15
2023-10-13,North,Beta,34,35,1250.52
2023-10-13,North,Gamma,21,50,1090.05
2023-10-13,South,Alpha,30,20,570.79
2023-10-13,South,Beta,8,35,287.82
2023-10-13,South,Gamma,26,50,1249.51
2023-10-13,East,Alpha,24,20,476.7
2023-10-13,East,Beta,21,35,788.31
2023-10-13,East,Gamma,14,50,672.87
2023-10-13,West,Alpha,18,20,349.16
2023-10-13,West,Beta,11,35,376.17
2023-10-13,West,Gamma,4,50,204.42
2023-10-14,North,Alpha,26,20,540.26
2023-10-14,North,Beta,16,35,567.76
2023-10-14,North,Gamma,31,50,1575.71
2023-10-14,South,Alpha,6,20,116.42
2023-10-14,South,Beta,30,35,1113.1
2023-10-14,South,Gamma,24,50,1245.78
2023-10-14,East,Alpha,5,20,103.56
2023-10-14,East,Beta,12,35,446.97
2023-10-14,East,Gamma,25,50,1188.32
2023-10-14,West,Alpha,27,20,519.35
2023-10-14,West,Beta,12,35,407.26
2023-10-14,West,Gamma,28,50,1393.15
2023-10-15,North,Alpha,25,20,510.74
2023-10-15,North,Beta,28,35,1022.71
2023-10-15,North,Gamma,19,50,1042.81
2023-10-15,South,Alpha,31,20,677.5
2023-10-15,South,Beta,23,35,810.0
2023-10-15,South,Gamma,26,50,1296.07
2023-10-15,East,Alpha,22,20,469.87
2023-10-15,East,Beta,23,35,785.87
2023-10-15,East,Gamma,19,50,952.43
2023-10-15,West,Alpha,21,20,441.75
2023-10-15,West,Beta,18,35,636.98
2023-10-15,West,Gamma,18,50,894.05
2023-10-16,North,Alpha,18,20,363.55
2023-10-16,North,Beta,13,35,449.74
2023-10-16,North,Gamma,13,50,707.6
2023-10-16,South,Alpha,18,20,383.66
2023-10-16,South,Beta,23,35,882.34
2023-10-16,South,Gamma,20,50,1058.72
2023-10-16,East,Alpha,14,20,269.47
2023-10-16,East,Beta,16,35,574.13
2023-10-16,East,Gamma,23,50,1093.34
2023-10-16,West,Alpha,24,20,470.07
2023-10-16,West,Beta,22,35,754.59
2023-10-16,West,Gamma,25,50,1349.01
2023-10-17,North,Alpha,32,20,679.64
2023-10-17,North,Beta,21,35,764.95
2023-10-17,North,Gamma,11,50,572.44
2023-10-17,South,Alpha,14,20,292.63
2023-10-17,South,Beta,11,35,408.1
2023-10-17,South,Gamma,14,50,750.89
2023-10-17,East,Alpha,14,20,294.15
2023-10-17,East,Beta,12,35,433.75
2023-10-17,East,Gamma,22,50,1188.91
2023-10-17,West,Alpha,23,20,472.66
2023-10-17,West,Beta,16,35,604.94
2023-10-17,West,Gamma,11,50,554.48
2023-10-18,North,Alpha,35,20,753.4
2023-10-18,North,Beta,23,35,771.1
2023-10-18,North,Gamma,24,50,1203.96
2023-10-18,South,Alpha,41,20,835.71
2023-10-18,South,Beta,23,35,856.81
2023-10-18,South,Gamma,15,50,810.42
2023-10-18,East,Alpha,30,20,647.71
2023-10-18,East,Beta,27,35,958.46
2023-10-18,East,Gamma,35,50,1697.7
2023-10-18,West,Alpha,28,20,580.61
2023-10-18,West,Beta,26,35,865.31
2023-10-18,West,Gamma,21,50,1113.25
2023-10-19,North,Alpha,25,20,525.97
2023-10-19,North,Beta,13,35,476.45
2023-10-19,North,Gamma,27,50,1440.04
2023-10-19,South,Alpha,6,20,120.57
2023-10-19,South,Beta,18,35,626.66
2023-10-19,South,Gamma,8,50,416.15
2023-10-19,East,Alpha,17,20,349.47
2023-10-19,East,Beta,19,35,670.83
2023-10-19,East,Gamma,25,50,1343.86
2023-10-19,West,Alpha,31,20,662.14
2023-10-19,West,Beta,17,35,617.12
2023-10-19,West,Gamma,28,50,1380.62
2023-10-20,North,Alpha,16,20,348.84
2023-10-20,North,Beta,16,35,610.94
2023-10-20,North,Gamma,12,50,609.87
2023-10-20,South,Alpha,17,20,355.64
2023-10-20,South,Beta,35,35,1206.34
2023-10-20,South,Gamma,6,50,325.39
2023-10-20,East,Alpha,20,20,402.83
2023-10-20,East,Beta,16,35,584.5
2023-10-20,East,Gamma,24,50,1293.95
2023-10-20,West,Alpha,11,20,213.83
2023-10-20,West,Beta,28,35,946.84
2023-10-20,West,Gamma,27,50,1453.7
2023-10-21,North,Alpha,15,20,311.89
2023-10-21,North,Beta,22,35,788.88
2023-10-21,North,Gamma,8,50,401.45
2023-10-21,South,Alpha,7,20,136.72
2023-10-21,South,Beta,27,35,995.3
2023-10-21,South,Gamma,9,50,487.51
2023-10-21,East,Alpha,16,20,317.16
2023-10-21,East,Beta,30,35,1044.5
2023-10-21,East,Gamma,21,50,1046.64
2023-10-21,West,Alpha,16,20,320.65
2023-10-21,West,Beta,16,35,566.17
2023-10-21,West,Gamma,23,50,1157.7
2023-10-22,North,Alpha,15,20,321.3
2023-10-22,North,Beta,37,35,1230.93
2023-10-22,North,Gamma,10,50,493.14
2023-10-22,South,Alpha,9,20,182.0
2023-10-22,South,Beta,27,35,948.04
2023-10-22,South,Gamma,32,50,1727.67
2023-10-22,East,Alpha,15,20,325.79
2023-10-22,East,Beta,14,35,533.66
2023-10-22,East,Gamma,20,50,1004.19
2023-10-22,West,Alpha,16,20,335.24
2023-10-22,West,Beta,22,35,772.24
2023-10-22,West,Gamma,23,50,1217.42
2023-10-23,North,Alpha,22,20,440.93
2023-10-23,North,Beta,26,35,916.88
2023-10-23,North,Gamma,17,50,893.76
2023-10-23,South,Alpha,23,20,481.13
2023-10-23,South,Beta,22,35,765.78
2023-10-23,South,Gamma,18,50,857.15
2023-10-23,East,Alpha,23,20,465.06
2023-10-23,East,Beta,29,35,1086.83
2023-10-23,East,Gamma,19,50,938.98
2023-10-23,West,Alpha,18,20,390.95
2023-10-23,West,Beta,20,35,732.66
2023-10-23,West,Gamma,25,50,1361.4
2023-10-24,North,Alpha,17,20,332.08
2023-10-24,North,Beta,25,35,891.89
2023-10-24,North,Gamma,23,50,1183.91
2023-10-24,South,Alpha,13,20,270.29
2023-10-24,South,Beta,20,35,671.78
2023-10-24,South,Gamma,39,50,1974.04
2023-10-24,East,Alpha,26,20,509.51
2023-10-24,East,Beta,13,35,477.84
2023-10-24,East,Gamma,14,50,761.33
2023-10-24,West,Alpha,11,20,232.89
2023-10-24,West,Beta,17,35,647.23
2023-10-24,West,Gamma,24,50,1304.75
2023-10-25,North,Alpha,15,20,316.59
2023-10-25,North,Beta,10,35,337.76
2023-10-25,North,Gamma,16,50,846.21
2023-10-25,South,Alpha,21,20,410.94
2023-10-25,South,Beta,20,35,684.59
2023-10-25,South,Gamma,13,50,618.39
2023-10-25,East,Alpha,21,20,416.58
2023-10-25,East,Beta,29,35,1060.15
2023-10-25,East,Gamma,18,50,870.66
2023-10-25,West,Alpha,18,20,349.69
2023-10-25,West,Beta,4,35,141.27
2023-10-25,West,Gamma,12,50,649.94
2023-10-26,North,Alpha,24,20,489.34
2023-10-26,North,Beta,10,35,375.45
2023-10-26,North,Gamma,14,50,683.0
2023-10-26,South,Alpha,32,20,642.37
2023-10-26,South,Beta,21,35,723.08
2023-10-26,South,Gamma,18,50,865.11
2023-10-26,East,Alpha,22,20,462.01
2023-10-26,East,Beta,15,35,544.89
2023-10-26,East,Gamma,25,50,1337.12
2023-10-26,West,Alpha,16,20,337.58
2023-10-26,West,Beta,6,35,213.45
2023-10-26,West,Gamma,24,50,1253.55
2023-10-27,North,Alpha,16,20,326.34
2023-10-27,North,Beta,8,35,299.35
2023-10-27,North,Gamma,24,50,1178.8
2023-10-27,South,Alpha,21,20,412.12
2023-10-27,South,Beta,1,35,35.81
2023-10-27,South,Gamma,27,50,1336.81
2023-10-27,East,Alpha,23,20,490.39
2023-10-27,East,Beta,23,35,788.22
2023-10-27,East,Gamma,11,50,602.63
2023-10-27,West,Alpha,12,20,259.78
2023-10-27,West,Beta,17,35,640.89
2023-10-27,West,Gamma,14,50,665.06
2023-10-28,North,Alpha,25,20,486.25
2023-10-28,North,Beta,29,35,1103.14
2023-10-28,North,Gamma,26,50,1429.98
2023-10-28,South,Alpha,22,20,479.86
2023-10-28,South,Beta,10,35,335.11
2023-10-28,South,Gamma,29,50,1566.5
2023-10-28,East,Alpha,31,20,644.54
2023-10-28,East,Beta,6,35,213.09
2023-10-28,East,Gamma,18,50,972.84
2023-10-28,West,Alpha,25,20,478.94
2023-10-28,West,Beta,21,35,741.45
2023-10-28,West,Gamma,13,50,627.98
2023-10-29,North,Alpha,11,20,229.56
2023-10-29,North,Beta,35,35,1279.22
2023-10-29,North,Gamma,19,50,996.8
2023-10-29,South,Alpha,18,20,381.64
2023-10-29,South,Beta,20,35,700.53
2023-10-29,South,Gamma,20,50,964.75
2023-10-29,East,Alpha,21,20,457.63
2023-10-29,East,Beta,13,35,437.54
2023-10-29,East,Gamma,24,50,1156.27
2023-10-29,West,Alpha,23,20,454.45
2023-10-29,West,Beta,27,35,1026.15
2023-10-29,West,Gamma,11,50,545.06
2023-10-30,North,Alpha,19,20,378.82
2023-10-30,North,Beta,10,35,349.24
2023-10-30,North,Gamma,27,50,1416.77
2023-10-30,South,Alpha,23,20,489.82
2023-10-30,South,Beta,15,35,540.82
2023-10-30,South,Gamma,14,50,762.75
2023-10-30,East,Alpha,15,20,306.19
2023-10-30,East,Beta,10,35,358.13
2023-10-30,East,Gamma,24,50,1297.21
2023-10-30,West,Alpha,24,20,458.97
2023-10-30,West,Beta,15,35,552.94
2023-10-30,West,Gamma,16,50,784.01
2023-10-31,North,Alpha,18,20,349.5
2023-10-31,North,Beta,17,35,575.5
2023-10-31,North,Gamma,39,50,2025.63
2023-10-31,South,Alpha,29,20,597.43
2023-10-31,South,Beta,17,35,640.82
2023-10-31,South,Gamma,4,50,195.75
2023-10-31,East,Alpha,17,20,346.0
2023-10-31,East,Beta,8,35,302.99
2023-10-31,East,Gamma,17,50,902.48
2023-10-31,West,Alpha,31,20,599.12
2023-10-31,West,Beta,13,35,473.7
2023-10-31,West,Gamma,25,50,1326.6
2023-11-01,North,Alpha,23,20,459.57
2023-11-01,North,Beta,32,35,1090.37
2023-11-01,North,Gamma,18,50,885.42
2023-11-01,South,Alpha,31,20,678.77
2023-11-01,South,Beta,26,35,913.44
2023-11-01,South,Gamma,26,50,1380.26
2023-11-01,East,Alpha,8,20,161.12
2023-11-01,East,Beta,20,35,729.57
2023-11-01,East,Gamma,5,50,268.88
2023-11-01,West,Alpha,18,20,378.06
2023-11-01,West,Beta,33,35,1248.15
2023-11-01,West,Gamma,9,50,429.01
2023-11-02,North,Alpha,20,20,423.96
2023-11-02,North,Beta,16,35,545.16
2023-11-02,North,Gamma,30,50,1644.47
2023-11-02,South,Alpha,34,20,744.91
2023-11-02,South,Beta,13,35,479.91
2023-11-02,South,Gamma,32,50,1715.78
2023-11-02,East,Alpha,23,20,503.23
2023-11-02,East,Beta,0,35,0.0
2023-11-02,East,Gamma,23,50,1255.52
2023-11-02,West,Alpha,16,20,322.85
2023-11-02,West,Beta,6,35,216.74
2023-11-02,West,Gamma,23,50,1193.15
2023-11-03,North,Alpha,22,20,454.73
2023-11-03,North,Beta,20,35,694.91
2023-11-03,North,Gamma,17,50,874.1
2023-11-03,South,Alpha,43,20,837.14
2023-11-03,South,Beta,28,35,941.63
2023-11-03,South,Gamma,9,50,445.85
2023-11-03,East,Alpha,16,20,322.94
2023-11-03,East,Beta,26,35,925.08
2023-11-03,East,Gamma,33,50,1573.69
2023-11-03,West,Alpha,24,20,512.11
2023-11-03,West,Beta,15,35,551.73
2023-11-03,West,Gamma,22,50,1060.27
2023-11-04,North,Alpha,23,20,464.62
2023-11-04,North,Beta,17,35,588.92
2023-11-04,North,Gamma,25,50,1255.38
2023-11-04,South,Alpha,21,20,433.19
2023-11-04,South,Beta,32,35,1101.84
2023-11-04,South,Gamma,18,50,863.21
2023-11-04,East,Alpha,13,20,283.41
2023-11-04,East,Beta,5,35,185.33
2023-11-04,East,Gamma,30,50,1475.72
2023-11-04,West,Alpha,15,20,305.5
2023-11-04,West,Beta,20,35,757.13
2023-11-04,West,Gamma,29,50,1493.62
2023-11-05,North,Alpha,27,20,558.06
2023-11-05,North,Beta,12,35,438.46
2023-11-05,North,Gamma,38,50,1939.19
2023-11-05,South,Alpha,19,20,399.18
2023-11-05,South,Beta,20,35,724.0
2023-11-05,South,Gamma,22,50,1173.85
2023-11-05,East,Alpha,22,20,430.9
2023-11-05,East,Beta,18,35,611.16
2023-11-05,East,Gamma,6,50,306.8
2023-11-05,West,Alpha,34,20,710.7
2023-11-05,West,Beta,23,35,840.11
2023-11-05,West,Gamma,24,50,1292.98
2023-11-06,North,Alpha,23,20,493.75
2023-11-06,North,Beta,24,35,907.35
2023-11-06,North,Gamma,15,50,808.06
2023-11-06,South,Alpha,14,20,292.1
2023-11-06,South,Beta,15,35,537.3
2023-11-06,South,Gamma,22,50,1158.79
2023-11-06,East,Alpha,16,20,351.45
2023-11-06,East,Beta,20,35,729.86
2023-11-06,East,Gamma,16,50,822.07
2023-11-06,West,Alpha,33,20,711.25
2023-11-06,West,Beta,35,35,1337.33
2023-11-06,West,Gamma,29,50,1592.46
2023-11-07,North,Alpha,18,20,390.67
2023-11-07,North,Beta,18,35,651.82
2023-11-07,North,Gamma,21,50,1112.19
2023-11-07,South,Alpha,19,20,392.17
2023-11-07,South,Beta,28,35,1035.65
2023-11-07,South,Gamma,20,50,967.17
2023-11-07,East,Alpha,29,20,604.09
2023-11-07,East,Beta,15,35,543.28
2023-11-07,East,Gamma,24,50,1192.32
2023-11-07,West,Alpha,33,20,674.26
2023-11-07,West,Beta,15,35,520.72
2023-11-07,West,Gamma,25,50,1332.65
2023-11-08,North,Alpha,22,20,436.61
2023-11-08,North,Beta,9,35,319.85
2023-11-08,North,Gamma,22,50,1120.84
2023-11-08,South,Alpha,19,20,376.57
2023-11-08,South,Beta,15,35,542.7
2023-11-08,South,Gamma,20,50,1061.51
2023-11-08,East,Alpha,18,20,358.93
2023-11-08,East,Beta,20,35,712.02
2023-11-08,East,Gamma,15,50,753.07
2023-11-08,West,Alpha,35,20,765.65
2023-11-08,West,Beta,30,35,1148.16
2023-11-08,West,Gamma,25,50,1285.76
2023-11-09,North,Alpha,3,20,58.11
2023-11-09,North,Beta,12,35,437.5
2023-11-09,North,Gamma,7,50,354.95
2023-11-09,South,Alpha,32,20,653.89
2023-11-09,South,Beta,25,35,850.44
2023-11-09,South,Gamma,9,50,492.42
2023-11-09,East,Alpha,10,20,203.75
2023-11-09,East,Beta,6,35,208.27
2023-11-09,East,Gamma,15,50,714.26
2023-11-09,West,Alpha,29,20,632.73
2023-11-09,West,Beta,12,35,433.84
2023-11-09,West,Gamma,25,50,1339.98
2023-11-10,North,Alpha,18,20,367.16
2023-11-10,North,Beta,9,35,317.2
2023-11-10,North,Gamma,14,50,738.59
2023-11-10,South,Alpha,3,20,62.53
2023-11-10,South,Beta,18,35,651.96
2023-11-10,South,Gamma,14,50,736.67
2023-11-10,East,Alpha,20,20,407.07
2023-11-10,East,Beta,9,35,302.97
2023-11-10,East,Gamma,24,50,1289.87
2023-11-10,West,Alpha,21,20,420.07
2023-11-10,West,Beta,12,35,452.36
2023-11-10,West,Gamma,27,50,1365.23
2023-11-11,North,Alpha,20,20,403.93
2023-11-11,North,Beta,0,35,0.0
2023-11-11,North,Gamma,15,50,760.44
2023-11-11,South,Alpha,17,20,373.72
2023-11-11,South,Beta,32,35,1133.88
2023-11-11,South,Gamma,23,50,1175.77
2023-11-11,East,Alpha,29,20,633.82
2023-11-11,East,Beta,25,35,885.97
2023-11-11,East,Gamma,31,50,1685.8
2023-11-11,West,Alpha,19,20,362.99
2023-11-11,West,Beta,11,35,397.63
2023-11-11,West,Gamma,30,50,1578.16
2023-11-12,North,Alpha,38,20,737.68
2023-11-12,North,Beta,34,35,1262.86
2023-11-12,North,Gamma,18,50,878.57
2023-11-12,South,Alpha,34,20,673.6
2023-11-12,South,Beta,3,35,110.88
2023-11-12,South,Gamma,10,50,520.85
2023-11-12,East,Alpha,38,20,804.72
2023-11-12,East,Beta,32,35,1093.9
2023-11-12,East,Gamma,33,50,1629.6
2023-11-12,West,Alpha,22,20,445.77
2023-11-12,West,Beta,21,35,737.23
2023-11-12,West,Gamma,19,50,993.13
2023-11-13,North,Alpha,29,20,555.31
2023-11-13,North,Beta,24,35,837.22
2023-11-13,North,Gamma,21,50,1035.75
2023-11-13,South,Alpha,14,20,278.8
2023-11-13,South,Beta,11,35,409.53
2023-11-13,South,Gamma,10,50,504.69
2023-11-13,East,Alpha,24,20,484.21
2023-11-13,East,Beta,16,35,534.43
2023-11-13,East,Gamma,34,50,1796.46
2023-11-13,West,Alpha,32,20,681.21
2023-11-13,West,Beta,39,35,1492.14
2023-11-13,West,Gamma,13,50,710.44
2023-11-14,North,Alpha,17,20,362.48
2023-11-14,North,Beta,26,35,886.19
2023-11-14,North,Gamma,26,50,1347.69
2023-11-14,South,Alpha,26,20,540.7
2023-11-14,South,Beta,15,35,528.02
2023-11-14,South,Gamma,18,50,883.88
2023-11-14,East,Alpha,18,20,356.83
2023-11-14,East,Beta,15,35,521.35
2023-11-14,East,Gamma,19,50,1026.51
2023-11-14,West,Alpha,21,20,457.43
2023-11-14,West,Beta,11,35,412.91
2023-11-14,West,Gamma,24,50,1301.16
2023-11-15,North,Alpha,25,20,503.56
2023-11-15,North,Beta,10,35,358.95
2023-11-15,North,Gamma,12,50,627.3
2023-11-15,South,Alpha,8,20,167.69
2023-11-15,South,Beta,30,35,1140.09
2023-11-15,South,Gamma,22,50,1068.87
2023-11-15,East,Alpha,17,20,328.12
2023-11-15,East,Beta,11,35,387.84
2023-11-15,East,Gamma,18,50,894.54
2023-11-15,West,Alpha,16,20,344.6
2023-11-15,West,Beta,13,35,440.61
2023-11-15,West,Gamma,23,50,1163.25
2023-11-16,North,Alpha,22,20,429.3
